date,hf_mom_pct,hf_mobility_factor,hf_yoy
2017-06-22,-0.821592,69.790664,-20.691270
2017-06-23,-0.378668,69.526389,-21.267574
2017-06-26,-0.068938,69.478459,-21.475094
2017-06-27,-0.050874,69.443112,-21.350968
2017-06-28,0.133165,69.535586,-21.969051
2017-06-29,-0.230167,69.375538,-22.633333
2017-06-30,0.082752,69.432948,-22.597045
2017-07-03,0.541317,69.808800,-22.189306
2017-07-04,0.281681,70.005439,-21.534880
2017-07-05,-0.171853,69.885132,-21.916243
2017-07-06,-0.034248,69.861198,-22.111022
2017-07-07,0.151248,69.966861,-22.505741
2017-07-10,-0.233964,69.803164,-22.951915
2017-07-11,-0.665368,69.338717,-23.757074
2017-07-12,0.071593,69.388358,-23.367946
2017-07-13,-0.528044,69.021957,-23.959347
2017-07-14,-0.364495,68.770376,-24.187592
2017-07-17,-1.927851,67.444585,-25.858538
2017-07-18,0.298537,67.645932,-25.536072
2017-07-19,-0.294412,67.446775,-25.855126
2017-07-20,-0.149561,67.345900,-26.077807
2017-07-21,0.277749,67.532953,-26.368486
2017-07-24,0.033406,67.555513,-25.653492
2017-07-25,-0.025720,67.538137,-24.642169
2017-07-26,-0.092583,67.475609,-24.846047
2017-07-27,0.472182,67.794216,-24.679749
2017-07-28,-0.119553,67.713166,-24.395603
2017-07-31,0.068254,67.759384,-24.234716
2017-08-01,-0.613893,67.343413,-25.307484
2017-08-02,-0.342470,67.112783,-25.909135
2017-08-03,0.668354,67.561334,-25.014069
2017-08-04,0.049869,67.595026,-25.046370
2017-08-07,0.059468,67.635223,-24.720455
2017-08-08,-0.029160,67.615501,-24.551632
2017-08-09,0.512061,67.961734,-22.930708
2017-08-10,-0.174529,67.843121,-22.968968
2017-08-11,0.444222,68.144495,-22.134248
2017-08-14,0.200784,68.281318,-21.419573
2017-08-15,-0.337102,68.051141,-21.939941
2017-08-16,0.272265,68.236420,-21.711079
2017-08-17,0.015016,68.246666,-21.919178
2017-08-18,-0.507544,67.900285,-22.214922
2017-08-21,-0.196817,67.766645,-22.298963
2017-08-22,-0.553974,67.391235,-22.674111
2017-08-23,-0.604455,66.983886,-23.313543
2017-08-24,-0.101715,66.915753,-22.795502
2017-08-25,-1.257098,66.074556,-23.075306
2017-08-28,-0.128681,65.989531,-22.150564
2017-08-29,-0.298733,65.792398,-23.145475
2017-08-30,0.323240,66.005065,-23.115947
2017-08-31,1.021628,66.679391,-22.364751
2017-09-01,0.634499,67.102471,-21.659785
2017-09-04,-0.047306,67.070727,-21.442931
2017-09-05,-0.310855,66.862234,-21.366257
2017-09-06,0.391007,67.123671,-21.268000
2017-09-07,0.193837,67.253781,-21.019872
2017-09-08,0.182542,67.376548,-20.463986
2017-09-11,0.405064,67.649466,-19.521416
2017-09-12,-0.318216,67.434194,-19.859528
2017-09-13,0.134522,67.524908,-19.102404
2017-09-14,0.221992,67.674808,-19.038205
2017-09-15,-0.022282,67.659729,-18.675435
2017-09-18,0.186110,67.785650,-18.602360
2017-09-19,-0.115266,67.707516,-19.110087
2017-09-20,0.194205,67.839007,-18.870827
2017-09-21,-0.596579,67.434294,-19.643204
2017-09-22,-0.226749,67.281388,-19.914438
2017-09-25,-0.547871,66.912772,-20.266416
2017-09-26,0.036782,66.937384,-20.614038
2017-09-27,0.439964,67.231885,-20.502529
2017-09-28,-0.210251,67.090529,-20.748353
2017-09-29,0.236574,67.249248,-20.702867
2017-10-09,-0.106611,67.177553,-20.783122
2017-10-10,0.113923,67.254084,-20.367416
2017-10-11,-0.360874,67.011382,-20.774364
2017-10-12,-0.143838,66.914994,-21.071690
2017-10-13,0.170059,67.028789,-21.017231
2017-10-16,-0.748508,66.527074,-21.927262
2017-10-17,-0.000612,66.526667,-21.782252
2017-10-18,-0.971550,65.880327,-22.811288
2017-10-19,-0.540859,65.524008,-23.433091
2017-10-20,0.554254,65.887177,-22.858355
2017-10-23,0.228810,66.037934,-22.798569
2017-10-24,-0.691675,65.581166,-23.556593
2017-10-25,0.055778,65.617746,-23.364660
2017-10-26,0.050815,65.651090,-23.469545
2017-10-27,-0.477964,65.337302,-23.524731
2017-10-30,-0.587341,64.953549,-24.031282
2017-10-31,0.596921,65.341270,-23.531335
2017-11-01,0.039238,65.366909,-22.976835
2017-11-02,-0.601353,64.973823,-22.963593
2017-11-03,-0.201561,64.842861,-23.266423
2017-11-06,0.195450,64.969597,-23.049725
2017-11-07,-0.329568,64.755478,-23.219772
2017-11-08,0.189327,64.878077,-22.603388
2017-11-09,0.024320,64.893856,-22.444570
2017-11-10,-0.047962,64.862731,-22.468643
2017-11-13,-0.247658,64.702093,-22.994620
2017-11-14,0.087494,64.758704,-22.534753
2017-11-15,0.079637,64.810276,-22.561730
2017-11-16,-0.216008,64.670280,-22.718672
2017-11-17,-1.827382,63.488507,-24.468256
2017-11-20,-0.271181,63.316338,-24.825027
2017-11-21,-0.723395,62.858311,-25.384790
2017-11-22,-0.509152,62.538267,-25.643527
2017-11-23,0.741723,63.002128,-24.750773
2017-11-24,0.041947,63.028555,-25.012093
2017-11-27,0.069675,63.072471,-25.009188
2017-11-28,0.652479,63.484005,-24.061744
2017-11-29,0.115405,63.557269,-24.252351
2017-11-30,0.294150,63.744223,-23.540251
2017-12-01,0.499059,64.062344,-22.835037
2017-12-04,-0.569093,63.697770,-23.051231
2017-12-05,-1.535845,62.719471,-24.205651
2017-12-06,0.897666,63.282482,-22.801651
2017-12-07,0.635956,63.684931,-21.791115
2017-12-08,0.141509,63.775051,-20.696068
2017-12-11,-1.760430,62.652336,-23.136933
2017-12-12,0.530131,62.984475,-22.323142
2017-12-13,-0.220013,62.845901,-22.284551
2017-12-14,0.409155,63.103038,-22.624332
2017-12-15,0.469974,63.399606,-22.456150
2017-12-18,-0.488805,63.089705,-23.177545
2017-12-19,-0.552360,62.741223,-23.549478
2017-12-20,-0.391852,62.495371,-23.147095
2017-12-21,-0.242064,62.344092,-22.749716
2017-12-22,0.070760,62.388207,-22.775430
2017-12-25,-0.439065,62.114282,-23.321295
2017-12-26,-0.209428,61.984197,-24.963854
2017-12-27,0.607950,62.361031,-24.689284
2017-12-28,-0.413212,62.103347,-25.253566
2017-12-29,0.068937,62.146159,-25.576761
2018-01-02,-0.473920,61.851636,-25.670903
2018-01-03,0.033155,61.872143,-25.593320
2018-01-04,-0.146584,61.781449,-25.735718
2018-01-05,-0.144599,61.692113,-25.845243
2018-01-08,-0.200028,61.568712,-26.509359
2018-01-09,-0.272621,61.400863,-26.795740
2018-01-10,-0.683243,60.981346,-27.415157
2018-01-11,0.084663,61.032975,-27.064543
2018-01-12,-0.463326,60.750193,-27.267790
2018-01-15,-1.101635,60.080948,-28.362012
2018-01-16,-0.156787,59.986749,-28.396879
2018-01-17,-0.270799,59.824305,-28.526110
2018-01-18,-0.841728,59.320747,-29.261587
2018-01-19,-0.456906,59.049707,-29.656304
2018-01-22,-0.090342,58.996360,-29.701902
2018-01-23,-1.172643,58.304543,-30.764698
2018-01-24,0.242826,58.446122,-29.598491
2018-01-25,0.325893,58.636594,-27.415977
2018-01-26,-0.341965,58.436077,-28.159637
2018-01-29,0.364166,58.648882,-27.310871
2018-01-30,0.789407,59.111860,-26.527601
2018-01-31,-1.183324,58.412375,-27.992418
2018-02-01,-1.477731,57.549197,-29.694205
2018-02-02,-0.564797,57.224161,-29.847104
2018-02-05,-0.715434,56.814760,-30.460531
2018-02-06,-0.024840,56.800647,-30.375861
2018-02-07,1.887349,57.872673,-28.838736
2018-02-08,1.440638,58.706409,-27.705268
2018-02-09,1.436959,59.549996,-26.421338
2018-02-12,0.589155,59.900838,-25.841316
2018-02-13,-0.580540,59.553090,-26.465468
2018-02-14,-0.181799,59.444823,-26.186011
2018-02-22,-0.804423,58.966635,-26.987543
2018-02-23,-0.256498,58.815387,-27.159962
2018-02-26,0.103380,58.876191,-26.709471
2018-02-27,0.866498,59.386352,-25.876634
2018-02-28,0.853044,59.892944,-25.193130
2018-03-01,0.218218,60.023641,-24.473236
2018-03-02,0.295873,60.201235,-24.334363
2018-03-05,0.212973,60.329447,-24.010896
2018-03-06,-0.243611,60.182478,-24.511078
2018-03-07,0.057949,60.217353,-24.403819
2018-03-08,-0.147341,60.128628,-24.497260
2018-03-09,0.267855,60.289685,-23.381275
2018-03-12,0.494043,60.587542,-22.819501
2018-03-13,0.229622,60.726664,-22.735364
2018-03-14,-0.108728,60.660637,-23.213969
2018-03-15,-0.271217,60.496115,-23.843352
2018-03-16,0.307855,60.682355,-23.509909
2018-03-19,-0.189005,60.567662,-23.583613
2018-03-20,-0.361603,60.348648,-24.218142
2018-03-21,0.545312,60.677736,-23.722968
2018-03-22,0.394530,60.917128,-23.130260
2018-03-23,-0.283920,60.744172,-23.293919
2018-03-26,1.253830,61.505801,-21.942517
2018-03-27,0.715024,61.945582,-21.397740
2018-03-28,0.822673,62.455192,-20.804598
2018-03-29,-0.776576,61.970180,-21.896708
2018-03-30,0.899076,62.527339,-20.613540
2018-04-02,-0.030199,62.508456,-20.894457
2018-04-03,-0.032135,62.488369,-20.692464
2018-04-04,-0.132283,62.405707,-20.551722
2018-04-09,0.012150,62.413290,-20.832578
2018-04-10,-1.289816,61.608273,-22.263154
2018-04-11,-0.378472,61.375103,-22.547904
2018-04-12,0.526917,61.698498,-21.691260
2018-04-13,0.477199,61.992923,-21.194703
2018-04-16,1.235934,62.759115,-19.986140
2018-04-17,-0.149367,62.665373,-20.087629
2018-04-18,0.052023,62.697974,-19.974335
2018-04-19,-0.464937,62.406468,-20.097183
2018-04-20,-0.072796,62.361038,-20.047042
2018-04-23,-0.682181,61.935623,-20.349526
2018-04-24,-0.540599,61.600800,-20.807739
2018-04-25,0.662037,62.008620,-20.044596
2018-04-26,0.400530,62.256983,-18.921225
2018-04-27,-0.631852,61.863611,-19.467834
2018-05-02,0.283929,62.039260,-19.233699
2018-05-03,-0.008698,62.033864,-18.757741
2018-05-04,0.236652,62.180668,-17.671005
2018-05-07,-0.248945,62.025873,-16.993967
2018-05-08,-0.476439,61.730357,-17.522627
2018-05-09,0.049366,61.760831,-16.925938
2018-05-10,-0.076672,61.713478,-17.333600
2018-05-11,-0.262937,61.551210,-18.559476
2018-05-14,-0.701848,61.119214,-19.866463
2018-05-15,0.194493,61.238086,-19.853157
2018-05-16,0.364420,61.461250,-19.484393
2018-05-17,0.149740,61.553283,-19.150073
2018-05-18,-0.741111,61.097105,-19.379683
2018-05-21,0.281463,61.269070,-19.508293
2018-05-22,0.434367,61.535203,-18.517654
2018-05-23,0.534124,61.863877,-17.230222
2018-05-24,0.331668,62.069060,-16.160480
2018-05-25,-0.179585,61.957593,-16.283468
2018-05-28,-0.351516,61.739802,-17.181388
2018-05-29,0.122610,61.815501,-17.058853
2018-05-30,0.180951,61.927357,-17.223789
2018-05-31,-0.575627,61.570886,-17.732394
2018-06-01,-0.059181,61.534448,-16.838296
2018-06-04,-0.581329,61.176730,-15.753260
2018-06-05,0.345346,61.388001,-15.612093
2018-06-06,0.191828,61.505761,-14.643082
2018-06-07,-0.336136,61.299018,-14.947961
2018-06-08,0.543123,61.631947,-14.077561
2018-06-11,-0.429967,61.366950,-13.197146
2018-06-12,-0.407430,61.116923,-14.238136
2018-06-13,-0.117203,61.045292,-15.300840
2018-06-14,-0.078633,60.997290,-15.260574
2018-06-15,-0.681718,60.581461,-16.123759
2018-06-19,-0.836189,60.074885,-16.636815
2018-06-20,0.533746,60.395533,-15.895033
2018-06-21,-0.169425,60.293208,-14.018137
2018-06-22,0.420121,60.546512,-14.036989
2018-06-25,0.714268,60.978976,-14.062918
2018-06-26,0.941525,61.553109,-13.838194
2018-06-27,0.709638,61.989913,-13.304921
2018-06-28,0.175172,62.098502,-12.928002
2018-06-29,-0.198103,61.975484,-13.236453
2018-07-02,1.519318,62.917088,-11.193230
2018-07-03,0.322470,63.119977,-10.046293
2018-07-04,-0.285654,62.939672,-9.952969
2018-07-05,-0.767569,62.456567,-10.654537
2018-07-06,-0.179577,62.344409,-10.783389
2018-07-09,-1.013783,61.712372,-11.935422
2018-07-10,0.094331,61.770586,-11.610704
2018-07-11,0.181547,61.882728,-11.512040
2018-07-12,-0.264624,61.718972,-12.316872
2018-07-13,0.363830,61.943524,-12.234987
2018-07-16,0.654164,62.348736,-11.410953
2018-07-17,0.699731,62.785009,-10.679405
2018-07-18,0.026756,62.801808,-10.803786
2018-07-19,-0.239053,62.651678,-10.808888
2018-07-20,-1.167876,61.919984,-11.316046
2018-07-23,-0.459084,61.635719,-11.847755
2018-07-24,-0.326611,61.434411,-11.645456
2018-07-25,0.134394,61.516975,-11.145992
2018-07-26,0.342350,61.727578,-8.857550
2018-07-27,0.006801,61.731776,-9.148842
2018-07-30,-0.589262,61.368014,-9.445001
2018-07-31,-0.218636,61.233841,-9.514203
2018-08-01,0.684026,61.652697,-9.109870
2018-08-02,0.418991,61.911016,-8.725155
2018-08-03,0.052087,61.943264,-8.647357
2018-08-06,-0.243878,61.792197,-8.798908
2018-08-07,-0.866817,61.256572,-10.140575
2018-08-08,0.244167,61.406140,-9.777081
2018-08-09,-0.446343,61.132058,-10.292654
2018-08-10,0.267889,61.295824,-9.409339
2018-08-13,0.566382,61.642993,-8.501497
2018-08-14,-0.055176,61.608981,-9.222819
2018-08-15,0.517763,61.927969,-8.756248
2018-08-16,-0.206421,61.800136,-9.022334
2018-08-17,0.120367,61.874523,-8.872875
2018-08-20,-0.908047,61.312674,-10.295824
2018-08-21,-0.785092,60.831313,-10.909332
2018-08-22,0.193039,60.948741,-11.159717
2018-08-23,0.050274,60.979383,-11.310039
2018-08-24,-0.518821,60.663009,-11.492539
2018-08-27,-0.326110,60.465181,-12.091077
2018-08-28,0.233049,60.606094,-11.873314
2018-08-29,0.307533,60.792478,-11.057416
2018-08-30,0.076756,60.839140,-10.783678
2018-08-31,-0.184785,60.726718,-10.413120
2018-09-03,0.137160,60.810011,-9.669765
2018-09-04,-0.324834,60.612479,-9.893361
2018-09-05,0.668611,61.017741,-7.961908
2018-09-06,0.288815,61.193969,-7.544747
2018-09-07,-0.144726,61.105405,-7.390397
2018-09-10,0.007170,61.109786,-7.705946
2018-09-11,0.099718,61.170724,-8.622722
2018-09-12,0.300413,61.354489,-8.955254
2018-09-13,-0.536827,61.025121,-9.446209
2018-09-14,-0.417657,60.770245,-9.553401
2018-09-17,-0.013679,60.761933,-9.957326
2018-09-18,-0.437789,60.495924,-10.589725
2018-09-19,-0.411838,60.246779,-11.184789
2018-09-20,-0.160734,60.149942,-11.749898
2018-09-21,-1.508968,59.242298,-12.951644
2018-09-25,0.450849,59.509392,-12.636239
2018-09-26,-0.473416,59.227665,-13.332525
2018-09-27,-0.366475,59.010610,-13.677389
2018-09-28,-0.432434,58.755428,-14.296697
2018-10-08,1.426478,59.593561,-12.764965
2018-10-09,-0.057234,59.559454,-13.016232
2018-10-10,-0.057182,59.525396,-12.475065
2018-10-11,0.196571,59.642406,-12.051681
2018-10-12,-1.266823,58.886842,-12.777219
2018-10-15,0.406974,59.126496,-12.407846
2018-10-16,-0.598860,58.772411,-13.447506
2018-10-17,-0.090868,58.719006,-13.327944
2018-10-18,0.459865,58.989034,-13.105427
2018-10-19,-0.973956,58.414506,-13.977490
2018-10-22,-0.690830,58.010962,-14.784576
2018-10-23,1.043595,58.616361,-13.384862
2018-10-24,-0.336656,58.419026,-13.578145
2018-10-25,-0.548696,58.098483,-14.298267
2018-10-26,0.102624,58.158106,-13.444372
2018-10-29,1.042405,58.764349,-12.406752
2018-10-30,-0.397154,58.530963,-11.828397
2018-10-31,0.389672,58.759042,-10.897156
2018-11-01,0.067717,58.798832,-11.382186
2018-11-02,-0.676163,58.401256,-12.289193
2018-11-05,0.862210,58.904798,-10.736601
2018-11-06,0.294115,59.078046,-10.498681
2018-11-07,0.315007,59.264146,-10.234971
2018-11-08,-0.080119,59.216664,-9.836012
2018-11-09,1.039950,59.832487,-8.212360
2018-11-12,0.483026,60.121494,-8.325644
2018-11-13,0.236502,60.263682,-8.128651
2018-11-14,0.719534,60.697299,-6.808526
2018-11-15,-0.075868,60.651249,-6.682659
2018-11-16,0.213334,60.780639,-6.664811
2018-11-19,-0.542796,60.450724,-6.878973
2018-11-20,0.351985,60.663502,-6.716754
2018-11-21,0.148089,60.753338,-6.593092
2018-11-22,0.217842,60.885684,-6.327513
2018-11-23,-0.305697,60.699558,-6.385713
2018-11-26,-0.037039,60.677076,-6.510214
2018-11-27,0.358434,60.894563,-6.232027
2018-11-28,-0.205868,60.769201,-6.221865
2018-11-29,-0.167898,60.667171,-4.545620
2018-11-30,-0.335951,60.463359,-4.610587
2018-12-03,-0.480774,60.172667,-4.366496
2018-12-04,0.222600,60.306611,-3.633690
2018-12-05,0.148549,60.396196,-4.224237
2018-12-06,0.511265,60.704981,-3.756214
2018-12-07,0.121526,60.778753,-3.704412
2018-12-10,0.183779,60.890452,-4.171162
2018-12-11,0.085511,60.942520,-4.201026
2018-12-12,-0.285770,60.768364,-4.780923
2018-12-13,-0.499947,60.464555,-5.779941
2018-12-14,0.014900,60.473564,-5.194325
2018-12-17,1.869567,61.604157,-1.794259
2018-12-18,0.385127,61.841411,-2.303532
2018-12-19,0.190880,61.959454,-2.746777
2018-12-20,0.685951,62.384466,-2.204576
2018-12-21,0.380737,62.621987,-0.048452
2018-12-24,0.228602,62.765142,-0.348842
2018-12-25,0.103968,62.830398,-0.024672
2018-12-26,0.039178,62.855013,-0.393822
2018-12-27,-0.276555,62.681185,-1.139633
2018-12-28,-0.302957,62.491288,-0.953046
2019-01-02,0.780470,62.979014,0.378286
2019-01-03,-0.351534,62.757621,0.418754
2019-01-04,-0.314830,62.560041,0.345784
2019-01-07,0.437444,62.833707,0.711540
2019-01-08,0.113701,62.905149,1.265207
2019-01-09,-0.567229,62.548333,0.906011
2019-01-10,0.156086,62.645962,0.455866
2019-01-11,-0.139661,62.558470,0.730175
2019-01-14,0.319504,62.758347,0.980257
2019-01-15,-0.604202,62.379160,0.849269
2019-01-16,-0.079564,62.329529,0.736523
2019-01-17,-0.065914,62.288445,0.817280
2019-01-18,-0.883371,61.738207,0.074687
2019-01-21,-0.161088,61.638754,0.113697
2019-01-22,0.402292,61.886721,0.788175
2019-01-23,0.055034,61.920780,1.528782
2019-01-24,-0.084071,61.868723,1.360048
2019-01-25,-0.743446,61.408762,1.078227
2019-01-28,-0.533949,61.080871,1.650596
2019-01-29,-0.834611,60.571083,0.969392
2019-01-30,-0.266484,60.409671,0.973719
2019-01-31,-1.293390,59.628338,0.517182
2019-02-01,0.344062,59.833497,1.318607
2019-02-11,0.246232,59.980826,1.654920
2019-02-12,0.166453,60.080666,3.000807
2019-02-13,-0.718543,59.648961,2.037138
2019-02-14,0.272686,59.811615,1.984090
2019-02-15,1.091180,60.464267,3.411910
2019-02-18,-0.571479,60.118726,2.475287
2019-02-19,0.159063,60.214353,1.847917
2019-02-20,-0.223796,60.079596,2.814251
2019-02-21,0.000173,60.079700,4.303183
2019-02-22,-0.393600,59.843226,4.475205
2019-02-25,-1.804130,58.763576,3.372607
2019-02-26,0.785648,59.225251,4.180028
2019-02-27,-0.307249,59.043282,2.002547
2019-02-28,1.402253,59.871219,1.964700
2019-03-01,-1.028845,59.255237,-0.496207
2019-03-04,0.165671,59.353406,-0.918100
2019-03-05,0.783363,59.818358,0.444442
2019-03-06,-0.138938,59.735247,0.487371
2019-03-07,1.143391,60.418255,2.431951
2019-03-08,1.127148,61.099258,3.809622
2019-03-11,0.604801,61.468787,4.309274
2019-03-12,0.339683,61.677586,3.785616
2019-03-13,-0.044111,61.650379,2.892068
2019-03-14,-0.565279,61.301883,2.107205
2019-03-15,-0.032836,61.281753,1.778927
2019-03-18,-0.771745,60.808814,0.791442
2019-03-19,0.252068,60.962094,1.287101
2019-03-20,0.045893,60.990071,1.275052
2019-03-21,0.504976,61.298056,1.926207
2019-03-22,0.283160,61.471628,1.941470
2019-03-25,1.474611,62.378095,2.912488
2019-03-26,-0.284344,62.200727,2.398381
2019-03-27,-0.251300,62.044416,2.255551
2019-03-28,-0.535838,61.711959,1.989858
2019-03-29,-0.937204,61.133592,0.740853
2019-04-01,0.429869,61.396386,1.358985
2019-04-02,0.245237,61.546953,1.966180
2019-04-03,-0.451620,61.268994,0.969706
2019-04-04,-0.614450,60.892527,-0.040393
2019-04-08,-0.093197,60.835777,0.150691
2019-04-09,0.064442,60.874981,-1.030923
2019-04-10,-0.177423,60.766975,-1.920983
2019-04-11,0.322708,60.963075,-2.418102
2019-04-12,0.005982,60.966722,-1.632513
2019-04-15,0.120495,61.040184,-2.407148
2019-04-16,-1.032275,60.410081,-3.414585
2019-04-17,0.050785,60.440760,-3.331673
2019-04-18,0.094160,60.497671,-3.105187
2019-04-19,-0.173545,60.392680,-3.291032
2019-04-22,0.912512,60.943771,-1.084452
2019-04-23,-0.453161,60.667597,-1.159453
2019-04-24,0.363278,60.887989,-1.322366
2019-04-25,-0.339166,60.681477,-2.138173
2019-04-26,0.608294,61.050599,-2.760080
2019-04-29,-1.541024,60.109795,-4.163623
2019-04-30,1.020961,60.723493,-3.199848
2019-05-06,0.614045,61.096362,-2.121659
2019-05-07,0.118551,61.168792,-1.930356
2019-05-08,0.751494,61.628473,-0.497153
2019-05-09,0.648733,62.028277,0.691551
2019-05-10,-0.486534,61.726488,-0.456026
2019-05-13,0.718941,62.170265,-0.139388
2019-05-14,0.056574,62.205437,0.551027
2019-05-15,-0.434070,61.935422,-0.167515
2019-05-16,-0.016841,61.924991,-0.175659
2019-05-17,0.148675,62.017059,-0.263467
2019-05-20,0.067159,62.058709,0.052926
2019-05-21,0.058791,62.095194,0.589278
2019-05-22,0.052718,62.127929,0.592628
2019-05-23,0.085802,62.181237,0.755095
2019-05-24,-0.577031,61.822432,0.439676
2019-05-27,0.402347,62.071172,1.545539
2019-05-28,-0.566637,61.719454,0.782986
2019-05-29,0.248167,61.872621,0.667087
2019-05-30,0.020371,61.885225,0.537828
2019-05-31,0.190215,62.002940,1.471733
2019-06-03,-0.512946,61.684899,0.676399
2019-06-04,-0.226931,61.544917,0.015784
2019-06-05,-0.039763,61.520445,-0.556688
2019-06-06,-0.406520,61.270352,-1.295156
2019-06-10,-0.183572,61.157877,-1.299150
2019-06-11,-0.131003,61.077758,-1.078104
2019-06-12,0.279862,61.248692,-0.921168
2019-06-13,0.249252,61.401355,-0.853013
2019-06-14,-0.345310,61.189330,-0.621631
2019-06-17,-1.254298,60.421833,-1.824663
2019-06-18,-0.161794,60.324074,-1.403562
2019-06-19,-0.107865,60.259006,-1.856236
2019-06-20,-1.094723,59.599337,-3.148639
2019-06-21,0.460760,59.873947,-2.352235
2019-06-24,-0.140199,59.790004,-3.034185
2019-06-25,0.273886,59.953761,-2.329780
2019-06-26,0.135083,60.034748,-1.786526
2019-06-27,-0.186640,59.922700,-1.856069
2019-06-28,-0.316149,59.733255,-2.094055
2019-07-01,-0.382654,59.504683,-1.793391
2019-07-02,0.095499,59.561509,-0.858233
2019-07-03,0.167338,59.661178,-1.223362
2019-07-04,0.024969,59.676075,-1.028828
2019-07-05,-0.070024,59.634287,-1.518117
2019-07-08,0.292445,59.808685,-1.937827
2019-07-09,0.287770,59.980796,-2.587591
2019-07-10,-0.009821,59.974906,-3.304544
2019-07-11,-0.068523,59.933810,-3.548109
2019-07-12,-0.296813,59.755918,-3.647065
2019-07-15,0.183628,59.865647,-4.971497
2019-07-16,0.339589,60.068944,-4.954435
2019-07-17,0.052636,60.100562,-4.615750
2019-07-18,-0.123656,60.026244,-3.968953
2019-07-19,-0.356766,59.812090,-4.146618
2019-07-22,-0.520606,59.500705,-3.649627
2019-07-23,0.239663,59.643306,-3.504538
2019-07-24,-0.033170,59.623522,-3.719096
2019-07-25,-0.267414,59.464080,-3.721893
2019-07-26,-0.073170,59.420570,-4.158259
2019-07-29,0.135704,59.501207,-4.674680
2019-07-30,-0.203661,59.380026,-5.575843
2019-07-31,0.104653,59.442169,-5.497997
2019-08-01,0.305137,59.623549,-4.953985
2019-08-02,0.400031,59.862062,-3.380002
2019-08-05,0.754205,60.313545,-2.168486
2019-08-06,-0.262323,60.155328,-2.104009
2019-08-07,0.209778,60.281521,-2.028754
2019-08-08,-0.450311,60.010067,-2.821847
2019-08-09,0.056862,60.044190,-2.771802
2019-08-12,-0.349848,59.834126,-2.531259
2019-08-13,0.435778,60.094870,-1.877552
2019-08-14,0.006420,60.098728,-2.552829
2019-08-15,0.021939,60.111913,-2.949009
2019-08-16,0.381871,60.341463,-2.619938
2019-08-19,-0.079739,60.293347,-2.455533
2019-08-20,0.155075,60.386847,-1.429982
2019-08-21,0.145988,60.475004,-1.527971
2019-08-22,-0.060510,60.438411,-1.141156
2019-08-23,-0.161520,60.340791,-1.570337
2019-08-26,0.848801,60.852964,-1.289902
2019-08-27,-0.214357,60.722522,-1.449299
2019-08-28,0.105614,60.786653,-1.860168
2019-08-29,0.782149,61.262095,-0.874427
2019-08-30,-0.606213,60.890716,-1.602780
2019-09-02,0.503508,61.197306,-0.188340
2019-09-03,0.151248,61.289866,0.750984
2019-09-04,-0.332918,61.085821,0.224658
2019-09-05,-0.337283,60.879789,-0.163457
2019-09-06,-0.152286,60.787078,0.204312
2019-09-09,0.509674,61.096893,1.039334
2019-09-10,0.297014,61.278360,1.103130
2019-09-11,-0.095840,61.219631,0.700184
2019-09-12,-0.378666,60.987813,0.244072
2019-09-16,0.346156,61.198926,0.774587
2019-09-17,0.113454,61.268358,0.750910
2019-09-18,-0.144513,61.179817,0.931655
2019-09-19,0.201417,61.303044,0.466484
2019-09-20,-0.099774,61.241879,0.078262
2019-09-23,0.321238,61.438611,0.543816
2019-09-24,0.046877,61.467412,0.583512
2019-09-25,-0.202906,61.342691,0.280732
2019-09-26,-0.820114,60.839611,-0.842726
2019-09-27,0.185197,60.952284,-0.119428
2019-09-30,0.169720,61.055732,0.468680
2019-10-08,-0.293552,60.876502,0.188376
2019-10-09,0.177626,60.984635,0.804595
2019-10-10,0.149610,61.075874,1.366782
2019-10-11,-0.608041,60.704507,0.917747
2019-10-14,-0.144831,60.616588,2.293280
2019-10-15,-0.314589,60.425895,1.528359
2019-10-16,0.142262,60.511858,2.145060
2019-10-17,-0.067867,60.470791,2.444319
2019-10-18,0.330224,60.670480,3.207370
2019-10-21,-0.597251,60.308125,1.191929
2019-10-22,0.164429,60.407288,1.413473
2019-10-23,0.079445,60.455279,1.550085
2019-10-24,-0.208304,60.329348,1.145185
2019-10-25,0.117217,60.400064,2.537249
2019-10-28,0.255584,60.554437,2.386359
2019-10-29,0.188088,60.668333,3.174932
2019-10-30,0.047903,60.697395,3.313733
2019-10-31,0.212373,60.826300,3.067070
2019-11-01,-0.381117,60.594481,3.663956
2019-11-04,-0.149002,60.504194,4.208070
2019-11-05,-0.264746,60.344012,2.904785
2019-11-06,-0.135199,60.262427,3.106719
2019-11-07,0.232955,60.402812,3.889611
2019-11-08,0.296543,60.581932,4.083143
2019-11-11,0.106171,60.646252,3.152249
2019-11-12,-0.013445,60.638099,3.536748
2019-11-13,0.138488,60.722075,3.286226
2019-11-14,0.253951,60.876280,3.472162
2019-11-15,-0.085108,60.824469,4.065477
2019-11-18,-0.182517,60.713454,3.024279
2019-11-19,0.210976,60.841545,2.941349
2019-11-20,0.387297,61.077183,3.013386
2019-11-21,0.140335,61.162895,3.233773
2019-11-22,-0.042968,61.136615,2.156217
2019-11-25,-0.773679,60.663614,0.897667
2019-11-26,-0.164021,60.564113,0.497289
2019-11-27,0.202746,60.686904,-0.017128
2019-11-28,0.210307,60.814532,0.268855
2019-11-29,0.416734,61.067968,0.471616
2019-12-02,-0.014290,61.059241,1.001599
2019-12-03,0.042410,61.085136,0.692633
2019-12-04,0.206268,61.211135,0.750708
